from_stop_id,to_stop_id,transfer_type,min_transfer_time
26,1054,2,0.0
1054,260,2,0.0
260,1054,2,0.0
1054,268,2,0.0
268,1054,2,0.0
1054,322,2,0.0
322,1054,2,0.0
1054,406,2,0.0
406,1054,2,0.0
1054,792,2,0.0
792,1054,2,0.0
1054,793,2,0.0
793,1054,2,0.0
1054,84,2,0.0
84,1054,2,0.0
1054,884,2,0.0
884,1054,2,0.0
1054,919,2,0.0
919,1054,2,0.0
1054,998,2,0.0
998,1054,2,0.0
1098,1105,2,0.0
1105,1098,2,0.0
1098,1113,2,0.0
1113,1098,2,0.0
1098,1127,2,0.0
1127,1098,2,0.0
1098,12,2,0.0
12,1098,2,0.0
1098,1228,2,0.0
1228,1098,2,0.0
1098,1336,2,0.0
1336,1098,2,0.0
1098,170,2,0.0
170,1098,2,0.0
1098,26,2,0.0
26,1098,2,0.0
1098,260,2,0.0
260,1098,2,0.0
1098,268,2,0.0
268,1098,2,0.0
1098,322,2,0.0
322,1098,2,0.0
1098,406,2,0.0
406,1098,2,0.0
1098,792,2,0.0
792,1098,2,0.0
1098,793,2,0.0
793,1098,2,0.0
1098,84,2,0.0
84,1098,2,0.0
1098,884,2,0.0
884,1098,2,0.0
1098,919,2,0.0
919,1098,2,0.0
1098,998,2,0.0
998,1098,2,0.0
1105,1113,2,0.0
1113,1105,2,0.0
1105,1127,2,0.0
1127,1105,2,0.0
1105,12,2,0.0
12,1105,2,0.0
1105,1228,2,0.0
1228,1105,2,0.0
1105,1336,2,0.0
1336,1105,2,0.0
1105,170,2,0.0
170,1105,2,0.0
1105,26,2,0.0
26,1105,2,0.0
1105,260,2,0.0
260,1105,2,0.0
1105,268,2,0.0
268,1105,2,0.0
1105,322,2,0.0
322,1105,2,0.0
1105,406,2,0.0
406,1105,2,0.0
1105,792,2,0.0
792,1105,2,0.0
1105,793,2,0.0
793,1105,2,0.0
1105,84,2,0.0
84,1105,2,0.0
1105,884,2,0.0
884,1105,2,0.0
1105,919,2,0.0
919,1105,2,0.0
1105,998,2,0.0
998,1105,2,0.0
1113,1127,2,0.0
1127,1113,2,0.0
1113,12,2,0.0
12,1113,2,0.0
1113,1228,2,0.0
1228,1113,2,0.0
1113,1336,2,0.0
1336,1113,2,0.0
1113,170,2,0.0
170,1113,2,0.0
1113,26,2,0.0
26,1113,2,0.0
1113,260,2,0.0
260,1113,2,0.0
1113,268,2,0.0
268,1113,2,0.0
1113,322,2,0.0
322,1113,2,0.0
1113,406,2,0.0
406,1113,2,0.0
1113,792,2,0.0
792,1113,2,0.0
1113,793,2,0.0
793,1113,2,0.0
1113,84,2,0.0
84,1113,2,0.0
1113,884,2,0.0
884,1113,2,0.0
1113,919,2,0.0
919,1113,2,0.0
1113,998,2,0.0
998,1113,2,0.0
1127,12,2,0.0
12,1127,2,0.0
1127,1228,2,0.0
1228,1127,2,0.0
1127,1336,2,0.0
1336,1127,2,0.0
1127,170,2,0.0
170,1127,2,0.0
1127,26,2,0.0
26,1127,2,0.0
1127,260,2,0.0
260,1127,2,0.0
1127,268,2,0.0
268,1127,2,0.0
1127,322,2,0.0
322,1127,2,0.0
1127,406,2,0.0
406,1127,2,0.0
1127,792,2,0.0
792,1127,2,0.0
1127,793,2,0.0
793,1127,2,0.0
1127,84,2,0.0
84,1127,2,0.0
1127,884,2,0.0
884,1127,2,0.0
1127,919,2,0.0
919,1127,2,0.0
1127,998,2,0.0
998,1127,2,0.0
12,1228,2,0.0
1228,12,2,0.0
12,1336,2,0.0
1336,12,2,0.0
12,170,2,0.0
170,12,2,0.0
12,26,2,0.0
26,12,2,0.0
12,260,2,0.0
260,12,2,0.0
12,268,2,0.0
268,12,2,0.0
12,322,2,0.0
322,12,2,0.0
12,406,2,0.0
406,12,2,0.0
12,792,2,0.0
792,12,2,0.0
12,793,2,0.0
793,12,2,0.0
12,84,2,0.0
84,12,2,0.0
12,884,2,0.0
884,12,2,0.0
12,919,2,0.0
919,12,2,0.0
12,998,2,0.0
998,12,2,0.0
1228,1336,2,0.0
1336,1228,2,0.0
1228,170,2,0.0
170,1228,2,0.0
1228,26,2,0.0
26,1228,2,0.0
1228,260,2,0.0
260,1228,2,0.0
1228,268,2,0.0
268,1228,2,0.0
1228,322,2,0.0
322,1228,2,0.0
1228,406,2,0.0
406,1228,2,0.0
1228,792,2,0.0
792,1228,2,0.0
1228,793,2,0.0
793,1228,2,0.0
1228,84,2,0.0
84,1228,2,0.0
1228,884,2,0.0
884,1228,2,0.0
1228,919,2,0.0
919,1228,2,0.0
1228,998,2,0.0
998,1228,2,0.0
1336,170,2,0.0
170,1336,2,0.0
1336,26,2,0.0
26,1336,2,0.0
1336,260,2,0.0
260,1336,2,0.0
1336,268,2,0.0
268,1336,2,0.0
1336,322,2,0.0
322,1336,2,0.0
1336,406,2,0.0
406,1336,2,0.0
1336,792,2,0.0
792,1336,2,0.0
1336,793,2,0.0
793,1336,2,0.0
1336,84,2,0.0
84,1336,2,0.0
1336,884,2,0.0
884,1336,2,0.0
1336,919,2,0.0
919,1336,2,0.0
1336,998,2,0.0
998,1336,2,0.0
170,26,2,0.0
26,170,2,0.0
170,260,2,0.0
260,170,2,0.0
170,268,2,0.0
268,170,2,0.0
170,322,2,0.0
322,170,2,0.0
170,406,2,0.0
406,170,2,0.0
170,792,2,0.0
792,170,2,0.0
170,793,2,0.0
793,170,2,0.0
170,84,2,0.0
84,170,2,0.0
170,884,2,0.0
884,170,2,0.0
170,919,2,0.0
919,170,2,0.0
170,998,2,0.0
998,170,2,0.0
26,260,2,0.0
260,26,2,0.0
26,268,2,0.0
268,26,2,0.0
26,322,2,0.0
322,26,2,0.0
26,406,2,0.0
406,26,2,0.0
26,792,2,0.0
792,26,2,0.0
26,793,2,0.0
793,26,2,0.0
26,84,2,0.0
84,26,2,0.0
26,884,2,0.0
884,26,2,0.0
26,919,2,0.0
919,26,2,0.0
26,998,2,0.0
998,26,2,0.0
260,268,2,0.0
268,260,2,0.0
260,322,2,0.0
322,260,2,0.0
260,406,2,0.0
406,260,2,0.0
260,792,2,0.0
792,260,2,0.0
260,793,2,0.0
793,260,2,0.0
260,84,2,0.0
84,260,2,0.0
260,884,2,0.0
884,260,2,0.0
260,919,2,0.0
919,260,2,0.0
260,998,2,0.0
998,260,2,0.0
268,322,2,0.0
322,268,2,0.0
268,406,2,0.0
406,268,2,0.0
268,792,2,0.0
792,268,2,0.0
268,793,2,0.0
793,268,2,0.0
268,84,2,0.0
84,268,2,0.0
268,884,2,0.0
884,268,2,0.0
268,919,2,0.0
919,268,2,0.0
268,998,2,0.0
998,268,2,0.0
322,406,2,0.0
406,322,2,0.0
322,792,2,0.0
792,322,2,0.0
322,793,2,0.0
793,322,2,0.0
322,84,2,0.0
84,322,2,0.0
322,884,2,0.0
884,322,2,0.0
322,919,2,0.0
919,322,2,0.0
322,998,2,0.0
998,322,2,0.0
406,792,2,0.0
792,406,2,0.0
406,793,2,0.0
793,406,2,0.0
406,84,2,0.0
84,406,2,0.0
406,884,2,0.0
884,406,2,0.0
406,919,2,0.0
919,406,2,0.0
406,998,2,0.0
998,406,2,0.0
792,793,2,0.0
793,792,2,0.0
792,84,2,0.0
84,792,2,0.0
792,884,2,0.0
884,792,2,0.0
792,919,2,0.0
919,792,2,0.0
792,998,2,0.0
998,792,2,0.0
793,84,2,0.0
84,793,2,0.0
793,884,2,0.0
884,793,2,0.0
793,919,2,0.0
919,793,2,0.0
793,998,2,0.0
998,793,2,0.0
84,884,2,0.0
884,84,2,0.0
84,919,2,0.0
919,84,2,0.0
84,998,2,0.0
998,84,2,0.0
884,919,2,0.0
919,884,2,0.0
884,998,2,0.0
998,884,2,0.0
919,998,2,0.0
998,919,2,0.0
558,617,2,0.0
617,558,2,0.0
1262,149,2,0.0
149,1262,2,0.0
587,643,2,0.0
643,587,2,0.0
587,995,2,0.0
995,587,2,0.0
643,995,2,0.0
995,643,2,0.0
1397,573,2,0.0
573,1397,2,0.0
1397,735,2,0.0
735,1397,2,0.0
573,735,2,0.0
735,573,2,0.0
1059,1388,2,0.0
1388,1059,2,0.0
1059,728,2,0.0
728,1059,2,0.0
1388,728,2,0.0
728,1388,2,0.0
1387,374,2,0.0
374,1387,2,0.0
1387,420,2,0.0
420,1387,2,0.0
1387,877,2,0.0
877,1387,2,0.0
374,420,2,0.0
420,374,2,0.0
374,877,2,0.0
877,374,2,0.0
420,877,2,0.0
877,420,2,0.0
416,933,2,0.0
933,416,2,0.0
112,1399,2,0.0
1399,112,2,0.0
112,225,2,0.0
225,112,2,0.0
112,713,2,0.0
713,112,2,0.0
1399,225,2,0.0
225,1399,2,0.0
1399,713,2,0.0
713,1399,2,0.0
225,713,2,0.0
713,225,2,0.0
1308,478,2,0.0
478,1308,2,0.0
377,924,2,0.0
924,377,2,0.0
805,994,2,0.0
994,805,2,0.0
1015,1304,2,0.0
1304,1015,2,0.0
1015,154,2,0.0
154,1015,2,0.0
1015,266,2,0.0
266,1015,2,0.0
1015,510,2,0.0
510,1015,2,0.0
1015,621,2,0.0
621,1015,2,0.0
1304,154,2,0.0
154,1304,2,0.0
1304,266,2,0.0
266,1304,2,0.0
1304,510,2,0.0
510,1304,2,0.0
1304,621,2,0.0
621,1304,2,0.0
154,266,2,0.0
266,154,2,0.0
154,510,2,0.0
510,154,2,0.0
154,621,2,0.0
621,154,2,0.0
266,510,2,0.0
510,266,2,0.0
266,621,2,0.0
621,266,2,0.0
510,621,2,0.0
621,510,2,0.0
176,345,2,0.0
345,176,2,0.0
176,940,2,0.0
940,176,2,0.0
345,940,2,0.0
940,345,2,0.0
1211,513,2,0.0
513,1211,2,0.0
470,955,2,0.0
955,470,2,0.0
1091,1355,2,0.0
1355,1091,2,0.0
1091,829,2,0.0
829,1091,2,0.0
1355,829,2,0.0
829,1355,2,0.0
561,60,2,0.0
60,561,2,0.0
561,776,2,0.0
776,561,2,0.0
60,776,2,0.0
776,60,2,0.0
1200,276,2,0.0
276,1200,2,0.0
181,880,2,0.0
880,181,2,0.0
21,781,2,0.0
781,21,2,0.0
21,841,2,0.0
841,21,2,0.0
781,841,2,0.0
841,781,2,0.0
1068,1282,2,0.0
1282,1068,2,0.0
1068,155,2,0.0
155,1068,2,0.0
1068,197,2,0.0
197,1068,2,0.0
1068,284,2,0.0
284,1068,2,0.0
1068,447,2,0.0
447,1068,2,0.0
1068,578,2,0.0
578,1068,2,0.0
1068,797,2,0.0
797,1068,2,0.0
1282,155,2,0.0
155,1282,2,0.0
1282,197,2,0.0
197,1282,2,0.0
1282,284,2,0.0
284,1282,2,0.0
1282,447,2,0.0
447,1282,2,0.0
1282,578,2,0.0
578,1282,2,0.0
1282,797,2,0.0
797,1282,2,0.0
155,197,2,0.0
197,155,2,0.0
155,284,2,0.0
284,155,2,0.0
155,447,2,0.0
447,155,2,0.0
155,578,2,0.0
578,155,2,0.0
155,797,2,0.0
797,155,2,0.0
197,284,2,0.0
284,197,2,0.0
197,447,2,0.0
447,197,2,0.0
197,578,2,0.0
578,197,2,0.0
197,797,2,0.0
797,197,2,0.0
284,447,2,0.0
447,284,2,0.0
284,578,2,0.0
578,284,2,0.0
284,797,2,0.0
797,284,2,0.0
447,578,2,0.0
578,447,2,0.0
447,797,2,0.0
797,447,2,0.0
578,797,2,0.0
797,578,2,0.0
504,910,2,0.0
910,504,2,0.0
1223,1288,2,0.0
1288,1223,2,0.0
1223,951,2,0.0
951,1223,2,0.0
1288,951,2,0.0
951,1288,2,0.0
1020,1226,2,0.0
1226,1020,2,0.0
1020,427,2,0.0
427,1020,2,0.0
1020,523,2,0.0
523,1020,2,0.0
1020,642,2,0.0
642,1020,2,0.0
1020,693,2,0.0
693,1020,2,0.0
1020,749,2,0.0
749,1020,2,0.0
1020,844,2,0.0
844,1020,2,0.0
1020,875,2,0.0
875,1020,2,0.0
1020,931,2,0.0
931,1020,2,0.0
1226,427,2,0.0
427,1226,2,0.0
1226,523,2,0.0
523,1226,2,0.0
1226,642,2,0.0
642,1226,2,0.0
1226,693,2,0.0
693,1226,2,0.0
1226,749,2,0.0
749,1226,2,0.0
1226,844,2,0.0
844,1226,2,0.0
1226,875,2,0.0
875,1226,2,0.0
1226,931,2,0.0
931,1226,2,0.0
427,523,2,0.0
523,427,2,0.0
427,642,2,0.0
642,427,2,0.0
427,693,2,0.0
693,427,2,0.0
427,749,2,0.0
749,427,2,0.0
427,844,2,0.0
844,427,2,0.0
427,875,2,0.0
875,427,2,0.0
427,931,2,0.0
931,427,2,0.0
523,642,2,0.0
642,523,2,0.0
523,693,2,0.0
693,523,2,0.0
523,749,2,0.0
749,523,2,0.0
523,844,2,0.0
844,523,2,0.0
523,875,2,0.0
875,523,2,0.0
523,931,2,0.0
931,523,2,0.0
642,693,2,0.0
693,642,2,0.0
642,749,2,0.0
749,642,2,0.0
642,844,2,0.0
844,642,2,0.0
642,875,2,0.0
875,642,2,0.0
642,931,2,0.0
931,642,2,0.0
693,749,2,0.0
749,693,2,0.0
693,844,2,0.0
844,693,2,0.0
693,875,2,0.0
875,693,2,0.0
693,931,2,0.0
931,693,2,0.0
749,844,2,0.0
844,749,2,0.0
749,875,2,0.0
875,749,2,0.0
749,931,2,0.0
931,749,2,0.0
844,875,2,0.0
875,844,2,0.0
844,931,2,0.0
931,844,2,0.0
875,931,2,0.0
931,875,2,0.0
1022,1291,2,0.0
1291,1022,2,0.0
1022,396,2,0.0
396,1022,2,0.0
1022,571,2,0.0
571,1022,2,0.0
1291,396,2,0.0
396,1291,2,0.0
1291,571,2,0.0
571,1291,2,0.0
396,571,2,0.0
571,396,2,0.0
1245,1348,2,0.0
1348,1245,2,0.0
1003,1155,2,0.0
1155,1003,2,0.0
1003,391,2,0.0
391,1003,2,0.0
1155,391,2,0.0
391,1155,2,0.0
109,1366,2,0.0
1366,109,2,0.0
109,16,2,0.0
16,109,2,0.0
109,166,2,0.0
166,109,2,0.0
109,257,2,0.0
257,109,2,0.0
109,307,2,0.0
307,109,2,0.0
109,312,2,0.0
312,109,2,0.0
109,361,2,0.0
361,109,2,0.0
109,432,2,0.0
432,109,2,0.0
109,433,2,0.0
433,109,2,0.0
109,525,2,0.0
525,109,2,0.0
109,711,2,0.0
711,109,2,0.0
109,734,2,0.0
734,109,2,0.0
109,961,2,0.0
961,109,2,0.0
1366,16,2,0.0
16,1366,2,0.0
1366,166,2,0.0
166,1366,2,0.0
1366,257,2,0.0
257,1366,2,0.0
1366,307,2,0.0
307,1366,2,0.0
1366,312,2,0.0
312,1366,2,0.0
1366,361,2,0.0
361,1366,2,0.0
1366,432,2,0.0
432,1366,2,0.0
1366,433,2,0.0
433,1366,2,0.0
1366,525,2,0.0
525,1366,2,0.0
1366,711,2,0.0
711,1366,2,0.0
1366,734,2,0.0
734,1366,2,0.0
1366,961,2,0.0
961,1366,2,0.0
16,166,2,0.0
166,16,2,0.0
16,257,2,0.0
257,16,2,0.0
16,307,2,0.0
307,16,2,0.0
16,312,2,0.0
312,16,2,0.0
16,361,2,0.0
361,16,2,0.0
16,432,2,0.0
432,16,2,0.0
16,433,2,0.0
433,16,2,0.0
16,525,2,0.0
525,16,2,0.0
16,711,2,0.0
711,16,2,0.0
16,734,2,0.0
734,16,2,0.0
16,961,2,0.0
961,16,2,0.0
166,257,2,0.0
257,166,2,0.0
166,307,2,0.0
307,166,2,0.0
166,312,2,0.0
312,166,2,0.0
166,361,2,0.0
361,166,2,0.0
166,432,2,0.0
432,166,2,0.0
166,433,2,0.0
433,166,2,0.0
166,525,2,0.0
525,166,2,0.0
166,711,2,0.0
711,166,2,0.0
166,734,2,0.0
734,166,2,0.0
166,961,2,0.0
961,166,2,0.0
257,307,2,0.0
307,257,2,0.0
257,312,2,0.0
312,257,2,0.0
257,361,2,0.0
361,257,2,0.0
257,432,2,0.0
432,257,2,0.0
257,433,2,0.0
433,257,2,0.0
257,525,2,0.0
525,257,2,0.0
257,711,2,0.0
711,257,2,0.0
257,734,2,0.0
734,257,2,0.0
257,961,2,0.0
961,257,2,0.0
307,312,2,0.0
312,307,2,0.0
307,361,2,0.0
361,307,2,0.0
307,432,2,0.0
432,307,2,0.0
307,433,2,0.0
433,307,2,0.0
307,525,2,0.0
525,307,2,0.0
307,711,2,0.0
711,307,2,0.0
307,734,2,0.0
734,307,2,0.0
307,961,2,0.0
961,307,2,0.0
312,361,2,0.0
361,312,2,0.0
312,432,2,0.0
432,312,2,0.0
312,433,2,0.0
433,312,2,0.0
312,525,2,0.0
525,312,2,0.0
312,711,2,0.0
711,312,2,0.0
312,734,2,0.0
734,312,2,0.0
312,961,2,0.0
961,312,2,0.0
361,432,2,0.0
432,361,2,0.0
361,433,2,0.0
433,361,2,0.0
361,525,2,0.0
525,361,2,0.0
361,711,2,0.0
711,361,2,0.0
361,734,2,0.0
734,361,2,0.0
361,961,2,0.0
961,361,2,0.0
432,433,2,0.0
433,432,2,0.0
432,525,2,0.0
525,432,2,0.0
432,711,2,0.0
711,432,2,0.0
432,734,2,0.0
734,432,2,0.0
432,961,2,0.0
961,432,2,0.0
433,525,2,0.0
525,433,2,0.0
433,711,2,0.0
711,433,2,0.0
433,734,2,0.0
734,433,2,0.0
433,961,2,0.0
961,433,2,0.0
525,711,2,0.0
711,525,2,0.0
525,734,2,0.0
734,525,2,0.0
525,961,2,0.0
961,525,2,0.0
711,734,2,0.0
734,711,2,0.0
711,961,2,0.0
961,711,2,0.0
734,961,2,0.0
961,734,2,0.0
105,1297,2,0.0
1297,105,2,0.0
105,1322,2,0.0
1322,105,2,0.0
105,138,2,0.0
138,105,2,0.0
105,144,2,0.0
144,105,2,0.0
105,177,2,0.0
177,105,2,0.0
105,482,2,0.0
482,105,2,0.0
105,738,2,0.0
738,105,2,0.0
105,739,2,0.0
739,105,2,0.0
1297,1322,2,0.0
1322,1297,2,0.0
1297,138,2,0.0
138,1297,2,0.0
1297,144,2,0.0
144,1297,2,0.0
1297,177,2,0.0
177,1297,2,0.0
1297,482,2,0.0
482,1297,2,0.0
1297,738,2,0.0
738,1297,2,0.0
1297,739,2,0.0
739,1297,2,0.0
1322,138,2,0.0
138,1322,2,0.0
1322,144,2,0.0
144,1322,2,0.0
1322,177,2,0.0
177,1322,2,0.0
1322,482,2,0.0
482,1322,2,0.0
1322,738,2,0.0
738,1322,2,0.0
1322,739,2,0.0
739,1322,2,0.0
138,144,2,0.0
144,138,2,0.0
138,177,2,0.0
177,138,2,0.0
138,482,2,0.0
482,138,2,0.0
138,738,2,0.0
738,138,2,0.0
138,739,2,0.0
739,138,2,0.0
144,177,2,0.0
177,144,2,0.0
144,482,2,0.0
482,144,2,0.0
144,738,2,0.0
738,144,2,0.0
144,739,2,0.0
739,144,2,0.0
177,482,2,0.0
482,177,2,0.0
177,738,2,0.0
738,177,2,0.0
177,739,2,0.0
739,177,2,0.0
482,738,2,0.0
738,482,2,0.0
482,739,2,0.0
739,482,2,0.0
738,739,2,0.0
739,738,2,0.0
11,13,2,0.0
13,11,2,0.0
11,234,2,0.0
234,11,2,0.0
11,422,2,0.0
422,11,2,0.0
11,591,2,0.0
591,11,2,0.0
11,821,2,0.0
821,11,2,0.0
13,234,2,0.0
234,13,2,0.0
13,422,2,0.0
422,13,2,0.0
13,591,2,0.0
591,13,2,0.0
13,821,2,0.0
821,13,2,0.0
234,422,2,0.0
422,234,2,0.0
234,591,2,0.0
591,234,2,0.0
234,821,2,0.0
821,234,2,0.0
422,591,2,0.0
591,422,2,0.0
422,821,2,0.0
821,422,2,0.0
591,821,2,0.0
821,591,2,0.0
118,1343,2,0.0
1343,118,2,0.0
118,270,2,0.0
270,118,2,0.0
118,289,2,0.0
289,118,2,0.0
118,720,2,0.0
720,118,2,0.0
118,746,2,0.0
746,118,2,0.0
118,785,2,0.0
785,118,2,0.0
1343,270,2,0.0
270,1343,2,0.0
1343,289,2,0.0
289,1343,2,0.0
1343,720,2,0.0
720,1343,2,0.0
1343,746,2,0.0
746,1343,2,0.0
1343,785,2,0.0
785,1343,2,0.0
270,289,2,0.0
289,270,2,0.0
270,720,2,0.0
720,270,2,0.0
270,746,2,0.0
746,270,2,0.0
270,785,2,0.0
785,270,2,0.0
289,720,2,0.0
720,289,2,0.0
289,746,2,0.0
746,289,2,0.0
289,785,2,0.0
785,289,2,0.0
720,746,2,0.0
746,720,2,0.0
720,785,2,0.0
785,720,2,0.0
746,785,2,0.0
785,746,2,0.0
1277,200,2,0.0
200,1277,2,0.0
1277,387,2,0.0
387,1277,2,0.0
1277,565,2,0.0
565,1277,2,0.0
1277,690,2,0.0
690,1277,2,0.0
200,387,2,0.0
387,200,2,0.0
200,565,2,0.0
565,200,2,0.0
200,690,2,0.0
690,200,2,0.0
387,565,2,0.0
565,387,2,0.0
387,690,2,0.0
690,387,2,0.0
565,690,2,0.0
690,565,2,0.0
1001,1146,2,0.0
1146,1001,2,0.0
1001,311,2,0.0
311,1001,2,0.0
1001,393,2,0.0
393,1001,2,0.0
1001,5,2,0.0
5,1001,2,0.0
1001,597,2,0.0
597,1001,2,0.0
1001,675,2,0.0
675,1001,2,0.0
1001,685,2,0.0
685,1001,2,0.0
1001,87,2,0.0
87,1001,2,0.0
1001,979,2,0.0
979,1001,2,0.0
1146,311,2,0.0
311,1146,2,0.0
1146,393,2,0.0
393,1146,2,0.0
1146,5,2,0.0
5,1146,2,0.0
1146,597,2,0.0
597,1146,2,0.0
1146,675,2,0.0
675,1146,2,0.0
1146,685,2,0.0
685,1146,2,0.0
1146,87,2,0.0
87,1146,2,0.0
1146,979,2,0.0
979,1146,2,0.0
311,393,2,0.0
393,311,2,0.0
311,5,2,0.0
5,311,2,0.0
311,597,2,0.0
597,311,2,0.0
311,675,2,0.0
675,311,2,0.0
311,685,2,0.0
685,311,2,0.0
311,87,2,0.0
87,311,2,0.0
311,979,2,0.0
979,311,2,0.0
393,5,2,0.0
5,393,2,0.0
393,597,2,0.0
597,393,2,0.0
393,675,2,0.0
675,393,2,0.0
393,685,2,0.0
685,393,2,0.0
393,87,2,0.0
87,393,2,0.0
393,979,2,0.0
979,393,2,0.0
5,597,2,0.0
597,5,2,0.0
5,675,2,0.0
675,5,2,0.0
5,685,2,0.0
685,5,2,0.0
5,87,2,0.0
87,5,2,0.0
5,979,2,0.0
979,5,2,0.0
597,675,2,0.0
675,597,2,0.0
597,685,2,0.0
685,597,2,0.0
597,87,2,0.0
87,597,2,0.0
597,979,2,0.0
979,597,2,0.0
675,685,2,0.0
685,675,2,0.0
675,87,2,0.0
87,675,2,0.0
675,979,2,0.0
979,675,2,0.0
685,87,2,0.0
87,685,2,0.0
685,979,2,0.0
979,685,2,0.0
87,979,2,0.0
979,87,2,0.0
499,639,2,0.0
639,499,2,0.0
368,424,2,0.0
424,368,2,0.0
368,484,2,0.0
484,368,2,0.0
368,492,2,0.0
492,368,2,0.0
368,603,2,0.0
603,368,2,0.0
368,768,2,0.0
768,368,2,0.0
368,900,2,0.0
900,368,2,0.0
424,484,2,0.0
484,424,2,0.0
424,492,2,0.0
492,424,2,0.0
424,603,2,0.0
603,424,2,0.0
424,768,2,0.0
768,424,2,0.0
424,900,2,0.0
900,424,2,0.0
484,492,2,0.0
492,484,2,0.0
484,603,2,0.0
603,484,2,0.0
484,768,2,0.0
768,484,2,0.0
484,900,2,0.0
900,484,2,0.0
492,603,2,0.0
603,492,2,0.0
492,768,2,0.0
768,492,2,0.0
492,900,2,0.0
900,492,2,0.0
603,768,2,0.0
768,603,2,0.0
603,900,2,0.0
900,603,2,0.0
768,900,2,0.0
900,768,2,0.0
354,634,2,0.0
634,354,2,0.0
1232,294,2,0.0
294,1232,2,0.0
1232,976,2,0.0
976,1232,2,0.0
294,976,2,0.0
976,294,2,0.0
641,93,2,0.0
93,641,2,0.0
1172,703,2,0.0
703,1172,2,0.0
1172,835,2,0.0
835,1172,2,0.0
703,835,2,0.0
835,703,2,0.0
1386,402,2,0.0
402,1386,2,0.0
453,804,2,0.0
804,453,2,0.0
1287,321,2,0.0
321,1287,2,0.0
265,65,2,0.0
65,265,2,0.0
610,763,2,0.0
763,610,2,0.0
351,80,2,0.0
80,351,2,0.0
560,812,2,0.0
812,560,2,0.0
498,551,2,0.0
551,498,2,0.0
287,922,2,0.0
922,287,2,0.0
1220,526,2,0.0
526,1220,2,0.0
281,81,2,0.0
81,281,2,0.0
1368,46,2,0.0
46,1368,2,0.0
1047,295,2,0.0
295,1047,2,0.0
1047,413,2,0.0
413,1047,2,0.0
1047,579,2,0.0
579,1047,2,0.0
1047,850,2,0.0
850,1047,2,0.0
295,413,2,0.0
413,295,2,0.0
295,579,2,0.0
579,295,2,0.0
295,850,2,0.0
850,295,2,0.0
413,579,2,0.0
579,413,2,0.0
413,850,2,0.0
850,413,2,0.0
579,850,2,0.0
850,579,2,0.0
57,58,2,0.0
58,57,2,0.0
585,613,2,0.0
613,585,2,0.0
1356,97,2,0.0
97,1356,2,0.0
1275,583,2,0.0
583,1275,2,0.0
1102,395,2,0.0
395,1102,2,0.0
530,840,2,0.0
840,530,2,0.0
1077,1085,2,0.0
1085,1077,2,0.0
1093,1358,2,0.0
1358,1093,2,0.0
1093,148,2,0.0
148,1093,2,0.0
1093,205,2,0.0
205,1093,2,0.0
1093,343,2,0.0
343,1093,2,0.0
1093,407,2,0.0
407,1093,2,0.0
1093,476,2,0.0
476,1093,2,0.0
1093,662,2,0.0
662,1093,2,0.0
1093,723,2,0.0
723,1093,2,0.0
1093,77,2,0.0
77,1093,2,0.0
1093,773,2,0.0
773,1093,2,0.0
1093,896,2,0.0
896,1093,2,0.0
1093,953,2,0.0
953,1093,2,0.0
1358,148,2,0.0
148,1358,2,0.0
1358,205,2,0.0
205,1358,2,0.0
1358,343,2,0.0
343,1358,2,0.0
1358,407,2,0.0
407,1358,2,0.0
1358,476,2,0.0
476,1358,2,0.0
1358,662,2,0.0
662,1358,2,0.0
1358,723,2,0.0
723,1358,2,0.0
1358,77,2,0.0
77,1358,2,0.0
1358,773,2,0.0
773,1358,2,0.0
1358,896,2,0.0
896,1358,2,0.0
1358,953,2,0.0
953,1358,2,0.0
148,205,2,0.0
205,148,2,0.0
148,343,2,0.0
343,148,2,0.0
148,407,2,0.0
407,148,2,0.0
148,476,2,0.0
476,148,2,0.0
148,662,2,0.0
662,148,2,0.0
148,723,2,0.0
723,148,2,0.0
148,77,2,0.0
77,148,2,0.0
148,773,2,0.0
773,148,2,0.0
148,896,2,0.0
896,148,2,0.0
148,953,2,0.0
953,148,2,0.0
205,343,2,0.0
343,205,2,0.0
205,407,2,0.0
407,205,2,0.0
205,476,2,0.0
476,205,2,0.0
205,662,2,0.0
662,205,2,0.0
205,723,2,0.0
723,205,2,0.0
205,77,2,0.0
77,205,2,0.0
205,773,2,0.0
773,205,2,0.0
205,896,2,0.0
896,205,2,0.0
205,953,2,0.0
953,205,2,0.0
343,407,2,0.0
407,343,2,0.0
343,476,2,0.0
476,343,2,0.0
343,662,2,0.0
662,343,2,0.0
343,723,2,0.0
723,343,2,0.0
343,77,2,0.0
77,343,2,0.0
343,773,2,0.0
773,343,2,0.0
343,896,2,0.0
896,343,2,0.0
343,953,2,0.0
953,343,2,0.0
407,476,2,0.0
476,407,2,0.0
407,662,2,0.0
662,407,2,0.0
407,723,2,0.0
723,407,2,0.0
407,77,2,0.0
77,407,2,0.0
407,773,2,0.0
773,407,2,0.0
407,896,2,0.0
896,407,2,0.0
407,953,2,0.0
953,407,2,0.0
476,662,2,0.0
662,476,2,0.0
476,723,2,0.0
723,476,2,0.0
476,77,2,0.0
77,476,2,0.0
476,773,2,0.0
773,476,2,0.0
476,896,2,0.0
896,476,2,0.0
476,953,2,0.0
953,476,2,0.0
662,723,2,0.0
723,662,2,0.0
662,77,2,0.0
77,662,2,0.0
662,773,2,0.0
